Series ID,PercOfTotLiab,Balance Sheet Item Name,AssetOrLiab
23-Jun-2021,1908,Other assets (including clearing items),Asset
30-Jun-2021,2168,Other assets (including clearing items),Asset
7-Jul-2021,1915,Other assets (including clearing items),Asset
14-Jul-2021,2289,Other assets (including clearing items),Asset
21-Jul-2021,1917,Other assets (including clearing items),Asset
28-Jul-2021,2259,Other assets (including clearing items),Asset
4-Aug-2021,1842,Other assets (including clearing items),Asset
11-Aug-2021,2188,Other assets (including clearing items),Asset
18-Aug-2021,1986,Other assets (including clearing items),Asset
25-Aug-2021,2263,Other assets (including clearing items),Asset
1-Sep-2021,1847,Other assets (including clearing items),Asset
8-Sep-2021,2181,Other assets (including clearing items),Asset
15-Sep-2021,1915,Other assets (including clearing items),Asset
22-Sep-2021,2196,Other assets (including clearing items),Asset
29-Sep-2021,2006,Other assets (including clearing items),Asset
6-Oct-2021,2279,Other assets (including clearing items),Asset
13-Oct-2021,2017,Other assets (including clearing items),Asset
20-Oct-2021,2254,Other assets (including clearing items),Asset
27-Oct-2021,1956,Other assets (including clearing items),Asset
3-Nov-2021,2249,Other assets (including clearing items),Asset
10-Nov-2021,1935,Other assets (including clearing items),Asset
17-Nov-2021,2215,Other assets (including clearing items),Asset
24-Nov-2021,1917,Other assets (including clearing items),Asset
1-Dec-2021,2232,Other assets (including clearing items),Asset
8-Dec-2021,1912,Other assets (including clearing items),Asset
15-Dec-2021,2282,Other assets (including clearing items),Asset
22-Dec-2021,1925,Other assets (including clearing items),Asset
29-Dec-2021,2209,Other assets (including clearing items),Asset
5-Jan-2022,1964,Other assets (including clearing items),Asset
12-Jan-2022,2251,Other assets (including clearing items),Asset
19-Jan-2022,1954,Other assets (including clearing items),Asset
26-Jan-2022,2255,Other assets (including clearing items),Asset
2-Feb-2022,1917,Other assets (including clearing items),Asset
9-Feb-2022,2213,Other assets (including clearing items),Asset
16-Feb-2022,1897,Other assets (including clearing items),Asset
23-Feb-2022,2318,Other assets (including clearing items),Asset
2-Mar-2022,1931,Other assets (including clearing items),Asset
9-Mar-2022,2232,Other assets (including clearing items),Asset
16-Mar-2022,1935,Other assets (including clearing items),Asset
23-Mar-2022,2239,Other assets (including clearing items),Asset
30-Mar-2022,1879,Other assets (including clearing items),Asset
6-Apr-2022,2181,Other assets (including clearing items),Asset
13-Apr-2022,1923,Other assets (including clearing items),Asset
20-Apr-2022,2365,Other assets (including clearing items),Asset
27-Apr-2022,2207,Other assets (including clearing items),Asset
4-May-2022,2341,Other assets (including clearing items),Asset
11-May-2022,2154,Other assets (including clearing items),Asset
18-May-2022,2334,Other assets (including clearing items),Asset
25-May-2022,2059,Other assets (including clearing items),Asset
1-Jun-2022,2468,Other assets (including clearing items),Asset
8-Jun-2022,2021,Other assets (including clearing items),Asset
15-Jun-2022,2356,Other assets (including clearing items),Asset
22-Jun-2022,1986,Other assets (including clearing items),Asset
29-Jun-2022,2284,Other assets (including clearing items),Asset
6-Jul-2022,1941,Other assets (including clearing items),Asset
13-Jul-2022,2748,Other assets (including clearing items),Asset
20-Jul-2022,2570,Other assets (including clearing items),Asset
27-Jul-2022,3024,Other assets (including clearing items),Asset
3-Aug-2022,2650,Other assets (including clearing items),Asset
10-Aug-2022,2925,Other assets (including clearing items),Asset
17-Aug-2022,2622,Other assets (including clearing items),Asset
24-Aug-2022,2934,Other assets (including clearing items),Asset
31-Aug-2022,2680,Other assets (including clearing items),Asset
7-Sep-2022,2821,Other assets (including clearing items),Asset
14-Sep-2022,2563,Other assets (including clearing items),Asset
21-Sep-2022,2453,Other assets (including clearing items),Asset
28-Sep-2022,2563,Other assets (including clearing items),Asset
5-Oct-2022,2901,Other assets (including clearing items),Asset
12-Oct-2022,3047,Other assets (including clearing items),Asset
19-Oct-2022,2978,Other assets (including clearing items),Asset
26-Oct-2022,2716,Other assets (including clearing items),Asset
2-Nov-2022,3122,Other assets (including clearing items),Asset
9-Nov-2022,2748,Other assets (including clearing items),Asset
16-Nov-2022,3001,Other assets (including clearing items),Asset
23-Nov-2022,2613,Other assets (including clearing items),Asset
30-Nov-2022,2886,Other assets (including clearing items),Asset
7-Dec-2022,2552,Other assets (including clearing items),Asset
14-Dec-2022,3014,Other assets (including clearing items),Asset
21-Dec-2022,2631,Other assets (including clearing items),Asset
28-Dec-2022,2819,Other assets (including clearing items),Asset
4-Jan-2023,2610,Other assets (including clearing items),Asset
11-Jan-2023,2787,Other assets (including clearing items),Asset
18-Jan-2023,2478,Other assets (including clearing items),Asset
25-Jan-2023,2706,Other assets (including clearing items),Asset
1-Feb-2023,2615,Other assets (including clearing items),Asset
8-Feb-2023,2890,Other assets (including clearing items),Asset
15-Feb-2023,2604,Other assets (including clearing items),Asset
22-Feb-2023,2897,Other assets (including clearing items),Asset
1-Mar-2023,2891,Other assets (including clearing items),Asset
8-Mar-2023,2886,Other assets (including clearing items),Asset
15-Mar-2023,2484,Other assets (including clearing items),Asset
22-Mar-2023,2841,Other assets (including clearing items),Asset
29-Mar-2023,2573,Other assets (including clearing items),Asset
5-Apr-2023,2995,Other assets (including clearing items),Asset
12-Apr-2023,2565,Other assets (including clearing items),Asset
19-Apr-2023,3020,Other assets (including clearing items),Asset
26-Apr-2023,2807,Other assets (including clearing items),Asset
3-May-2023,3139,Other assets (including clearing items),Asset
10-May-2023,2647,Other assets (including clearing items),Asset
17-May-2023,2994,Other assets (including clearing items),Asset
24-May-2023,2557,Other assets (including clearing items),Asset
31-May-2023,2882,Other assets (including clearing items),Asset
7-Jun-2023,2584,Other assets (including clearing items),Asset
14-Jun-2023,2904,Other assets (including clearing items),Asset
21-Jun-2023,2556,Other assets (including clearing items),Asset
28-Jun-2023,2901,Other assets (including clearing items),Asset
5-Jul-2023,2423,Other assets (including clearing items),Asset
12-Jul-2023,2986,Other assets (including clearing items),Asset
19-Jul-2023,2588,Other assets (including clearing items),Asset
26-Jul-2023,3049,Other assets (including clearing items),Asset
2-Aug-2023,2691,Other assets (including clearing items),Asset
9-Aug-2023,3026,Other assets (including clearing items),Asset
16-Aug-2023,2607,Other assets (including clearing items),Asset
23-Aug-2023,2982,Other assets (including clearing items),Asset
30-Aug-2023,2594,Other assets (including clearing items),Asset
6-Sep-2023,2862,Other assets (including clearing items),Asset
13-Sep-2023,2495,Other assets (including clearing items),Asset
20-Sep-2023,2829,Other assets (including clearing items),Asset
27-Sep-2023,2610,Other assets (including clearing items),Asset
4-Oct-2023,2925,Other assets (including clearing items),Asset
11-Oct-2023,2459,Other assets (including clearing items),Asset
18-Oct-2023,2848,Other assets (including clearing items),Asset
25-Oct-2023,2530,Other assets (including clearing items),Asset
1-Nov-2023,2968,Other assets (including clearing items),Asset
8-Nov-2023,2390,Other assets (including clearing items),Asset
15-Nov-2023,2738,Other assets (including clearing items),Asset
22-Nov-2023,2407,Other assets (including clearing items),Asset
29-Nov-2023,2809,Other assets (including clearing items),Asset
6-Dec-2023,2412,Other assets (including clearing items),Asset
13-Dec-2023,2795,Other assets (including clearing items),Asset
20-Dec-2023,2429,Other assets (including clearing items),Asset
27-Dec-2023,2880,Other assets (including clearing items),Asset
3-Jan-2024,2490,Other assets (including clearing items),Asset
10-Jan-2024,2765,Other assets (including clearing items),Asset
17-Jan-2024,2392,Other assets (including clearing items),Asset
24-Jan-2024,2785,Other assets (including clearing items),Asset
31-Jan-2024,2464,Other assets (including clearing items),Asset
7-Feb-2024,2867,Other assets (including clearing items),Asset
14-Feb-2024,2507,Other assets (including clearing items),Asset
21-Feb-2024,2863,Other assets (including clearing items),Asset
28-Feb-2024,2491,Other assets (including clearing items),Asset
6-Mar-2024,2801,Other assets (including clearing items),Asset
13-Mar-2024,2432,Other assets (including clearing items),Asset
20-Mar-2024,2848,Other assets (including clearing items),Asset
27-Mar-2024,2490,Other assets (including clearing items),Asset
3-Apr-2024,2895,Other assets (including clearing items),Asset
10-Apr-2024,2438,Other assets (including clearing items),Asset
17-Apr-2024,2945,Other assets (including clearing items),Asset
24-Apr-2024,2631,Other assets (including clearing items),Asset
1-May-2024,3031,Other assets (including clearing items),Asset
8-May-2024,2523,Other assets (including clearing items),Asset
15-May-2024,2890,Other assets (including clearing items),Asset
22-May-2024,2448,Other assets (including clearing items),Asset
29-May-2024,3068,Other assets (including clearing items),Asset
5-Jun-2024,2529,Other assets (including clearing items),Asset
12-Jun-2024,2930,Other assets (including clearing items),Asset
19-Jun-2024,2456,Other assets (including clearing items),Asset
26-Jun-2024,3199,Other assets (including clearing items),Asset
3-Jul-2024,2461,Other assets (including clearing items),Asset
10-Jul-2024,2916,Other assets (including clearing items),Asset
17-Jul-2024,2371,Other assets (including clearing items),Asset
24-Jul-2024,3039,Other assets (including clearing items),Asset
31-Jul-2024,2740,Other assets (including clearing items),Asset
7-Aug-2024,2864,Other assets (including clearing items),Asset
14-Aug-2024,2444,Other assets (including clearing items),Asset
21-Aug-2024,2850,Other assets (including clearing items),Asset
28-Aug-2024,2422,Other assets (including clearing items),Asset
4-Sep-2024,2697,Other assets (including clearing items),Asset
11-Sep-2024,2265,Other assets (including clearing items),Asset
18-Sep-2024,2654,Other assets (including clearing items),Asset
25-Sep-2024,2381,Other assets (including clearing items),Asset
2-Oct-2024,2687,Other assets (including clearing items),Asset
9-Oct-2024,2338,Other assets (including clearing items),Asset
16-Oct-2024,2793,Other assets (including clearing items),Asset
23-Oct-2024,2488,Other assets (including clearing items),Asset
30-Oct-2024,2871,Other assets (including clearing items),Asset
6-Nov-2024,2445,Other assets (including clearing items),Asset
13-Nov-2024,2827,Other assets (including clearing items),Asset
20-Nov-2024,2393,Other assets (including clearing items),Asset
27-Nov-2024,2796,Other assets (including clearing items),Asset
4-Dec-2024,2528,Other assets (including clearing items),Asset
11-Dec-2024,2750,Other assets (including clearing items),Asset
18-Dec-2024,2369,Other assets (including clearing items),Asset
25-Dec-2024,2455,Other assets (including clearing items),Asset
